Name,File,Offset,Width,Height,Format,Extracted Path,Comments
1421,jpn_font_static,0002C680,16,16,i4,./jpn_font_static/,
1422,jpn_font_static,0002C700,16,16,i4,./jpn_font_static/,
1423,jpn_font_static,0002C780,16,16,i4,./jpn_font_static/,
1424,jpn_font_static,0002C800,16,16,i4,./jpn_font_static/,
1425,jpn_font_static,0002C880,16,16,i4,./jpn_font_static/,
1426,jpn_font_static,0002C900,16,16,i4,./jpn_font_static/,
1427,jpn_font_static,0002C980,16,16,i4,./jpn_font_static/,
1428,jpn_font_static,0002CA00,16,16,i4,./jpn_font_static/,
1429,jpn_font_static,0002CA80,16,16,i4,./jpn_font_static/,
1430,jpn_font_static,0002CB00,16,16,i4,./jpn_font_static/,
1431,jpn_font_static,0002CB80,16,16,i4,./jpn_font_static/,
1432,jpn_font_static,0002CC00,16,16,i4,./jpn_font_static/,
1433,jpn_font_static,0002CC80,16,16,i4,./jpn_font_static/,
1434,jpn_font_static,0002CD00,16,16,i4,./jpn_font_static/,
1435,jpn_font_static,0002CD80,16,16,i4,./jpn_font_static/,
1436,jpn_font_static,0002CE00,16,16,i4,./jpn_font_static/,
1437,jpn_font_static,0002CE80,16,16,i4,./jpn_font_static/,
1438,jpn_font_static,0002CF00,16,16,i4,./jpn_font_static/,
1439,jpn_font_static,0002CF80,16,16,i4,./jpn_font_static/,
1440,jpn_font_static,0002D000,16,16,i4,./jpn_font_static/,
1441,jpn_font_static,0002D080,16,16,i4,./jpn_font_static/,
1442,jpn_font_static,0002D100,16,16,i4,./jpn_font_static/,
1443,jpn_font_static,0002D180,16,16,i4,./jpn_font_static/,
1444,jpn_font_static,0002D200,16,16,i4,./jpn_font_static/,
1445,jpn_font_static,0002D280,16,16,i4,./jpn_font_static/,
1446,jpn_font_static,0002D300,16,16,i4,./jpn_font_static/,
1447,jpn_font_static,0002D380,16,16,i4,./jpn_font_static/,
1448,jpn_font_static,0002D400,16,16,i4,./jpn_font_static/,
1449,jpn_font_static,0002D480,16,16,i4,./jpn_font_static/,
1450,jpn_font_static,0002D500,16,16,i4,./jpn_font_static/,
1451,jpn_font_static,0002D580,16,16,i4,./jpn_font_static/,
1452,jpn_font_static,0002D600,16,16,i4,./jpn_font_static/,
1453,jpn_font_static,0002D680,16,16,i4,./jpn_font_static/,
1454,jpn_font_static,0002D700,16,16,i4,./jpn_font_static/,
1455,jpn_font_static,0002D780,16,16,i4,./jpn_font_static/,
1456,jpn_font_static,0002D800,16,16,i4,./jpn_font_static/,
1457,jpn_font_static,0002D880,16,16,i4,./jpn_font_static/,
1458,jpn_font_static,0002D900,16,16,i4,./jpn_font_static/,
1459,jpn_font_static,0002D980,16,16,i4,./jpn_font_static/,
1460,jpn_font_static,0002DA00,16,16,i4,./jpn_font_static/,
1461,jpn_font_static,0002DA80,16,16,i4,./jpn_font_static/,
1462,jpn_font_static,0002DB00,16,16,i4,./jpn_font_static/,
1463,jpn_font_static,0002DB80,16,16,i4,./jpn_font_static/,
1464,jpn_font_static,0002DC00,16,16,i4,./jpn_font_static/,
1465,jpn_font_static,0002DC80,16,16,i4,./jpn_font_static/,
1466,jpn_font_static,0002DD00,16,16,i4,./jpn_font_static/,
1467,jpn_font_static,0002DD80,16,16,i4,./jpn_font_static/,
1468,jpn_font_static,0002DE00,16,16,i4,./jpn_font_static/,
1469,jpn_font_static,0002DE80,16,16,i4,./jpn_font_static/,
1470,jpn_font_static,0002DF00,16,16,i4,./jpn_font_static/,
1471,jpn_font_static,0002DF80,16,16,i4,./jpn_font_static/,
1472,jpn_font_static,0002E000,16,16,i4,./jpn_font_static/,
1473,jpn_font_static,0002E080,16,16,i4,./jpn_font_static/,
1474,jpn_font_static,0002E100,16,16,i4,./jpn_font_static/,
1475,jpn_font_static,0002E180,16,16,i4,./jpn_font_static/,
1476,jpn_font_static,0002E200,16,16,i4,./jpn_font_static/,
1477,jpn_font_static,0002E280,16,16,i4,./jpn_font_static/,
1478,jpn_font_static,0002E300,16,16,i4,./jpn_font_static/,
1479,jpn_font_static,0002E380,16,16,i4,./jpn_font_static/,
1480,jpn_font_static,0002E400,16,16,i4,./jpn_font_static/,
1481,jpn_font_static,0002E480,16,16,i4,./jpn_font_static/,
1482,jpn_font_static,0002E500,16,16,i4,./jpn_font_static/,
1483,jpn_font_static,0002E580,16,16,i4,./jpn_font_static/,
1484,jpn_font_static,0002E600,16,16,i4,./jpn_font_static/,
1485,jpn_font_static,0002E680,16,16,i4,./jpn_font_static/,
1486,jpn_font_static,0002E700,16,16,i4,./jpn_font_static/,
1487,jpn_font_static,0002E780,16,16,i4,./jpn_font_static/,
1488,jpn_font_static,0002E800,16,16,i4,./jpn_font_static/,
1489,jpn_font_static,0002E880,16,16,i4,./jpn_font_static/,
1490,jpn_font_static,0002E900,16,16,i4,./jpn_font_static/,
1491,jpn_font_static,0002E980,16,16,i4,./jpn_font_static/,
1492,jpn_font_static,0002EA00,16,16,i4,./jpn_font_static/,
1493,jpn_font_static,0002EA80,16,16,i4,./jpn_font_static/,
1494,jpn_font_static,0002EB00,16,16,i4,./jpn_font_static/,
1495,jpn_font_static,0002EB80,16,16,i4,./jpn_font_static/,
1496,jpn_font_static,0002EC00,16,16,i4,./jpn_font_static/,
1497,jpn_font_static,0002EC80,16,16,i4,./jpn_font_static/,
1498,jpn_font_static,0002ED00,16,16,i4,./jpn_font_static/,
1499,jpn_font_static,0002ED80,16,16,i4,./jpn_font_static/,
1500,jpn_font_static,0002EE00,16,16,i4,./jpn_font_static/,
1501,jpn_font_static,0002EE80,16,16,i4,./jpn_font_static/,
1502,jpn_font_static,0002EF00,16,16,i4,./jpn_font_static/,
1503,jpn_font_static,0002EF80,16,16,i4,./jpn_font_static/,
1504,jpn_font_static,0002F000,16,16,i4,./jpn_font_static/,
1505,jpn_font_static,0002F080,16,16,i4,./jpn_font_static/,
1506,jpn_font_static,0002F100,16,16,i4,./jpn_font_static/,
1507,jpn_font_static,0002F180,16,16,i4,./jpn_font_static/,
1508,jpn_font_static,0002F200,16,16,i4,./jpn_font_static/,
1509,jpn_font_static,0002F280,16,16,i4,./jpn_font_static/,
1510,jpn_font_static,0002F300,16,16,i4,./jpn_font_static/,
1511,jpn_font_static,0002F380,16,16,i4,./jpn_font_static/,
1512,jpn_font_static,0002F400,16,16,i4,./jpn_font_static/,
1513,jpn_font_static,0002F480,16,16,i4,./jpn_font_static/,
1514,jpn_font_static,0002F500,16,16,i4,./jpn_font_static/,
1515,jpn_font_static,0002F580,16,16,i4,./jpn_font_static/,
1516,jpn_font_static,0002F600,16,16,i4,./jpn_font_static/,
1517,jpn_font_static,0002F680,16,16,i4,./jpn_font_static/,
1518,jpn_font_static,0002F700,16,16,i4,./jpn_font_static/,
1519,jpn_font_static,0002F780,16,16,i4,./jpn_font_static/,
1520,jpn_font_static,0002F800,16,16,i4,./jpn_font_static/,
1521,jpn_font_static,0002F880,16,16,i4,./jpn_font_static/,
1522,jpn_font_static,0002F900,16,16,i4,./jpn_font_static/,
1523,jpn_font_static,0002F980,16,16,i4,./jpn_font_static/,
1524,jpn_font_static,0002FA00,16,16,i4,./jpn_font_static/,
1525,jpn_font_static,0002FA80,16,16,i4,./jpn_font_static/,
1526,jpn_font_static,0002FB00,16,16,i4,./jpn_font_static/,
1527,jpn_font_static,0002FB80,16,16,i4,./jpn_font_static/,
1528,jpn_font_static,0002FC00,16,16,i4,./jpn_font_static/,
1529,jpn_font_static,0002FC80,16,16,i4,./jpn_font_static/,
1530,jpn_font_static,0002FD00,16,16,i4,./jpn_font_static/,
1531,jpn_font_static,0002FD80,16,16,i4,./jpn_font_static/,
1532,jpn_font_static,0002FE00,16,16,i4,./jpn_font_static/,
1533,jpn_font_static,0002FE80,16,16,i4,./jpn_font_static/,
1534,jpn_font_static,0002FF00,16,16,i4,./jpn_font_static/,
1535,jpn_font_static,0002FF80,16,16,i4,./jpn_font_static/,
1536,jpn_font_static,00030000,16,16,i4,./jpn_font_static/,
1537,jpn_font_static,00030080,16,16,i4,./jpn_font_static/,
1538,jpn_font_static,00030100,16,16,i4,./jpn_font_static/,
1539,jpn_font_static,00030180,16,16,i4,./jpn_font_static/,
1540,jpn_font_static,00030200,16,16,i4,./jpn_font_static/,
1541,jpn_font_static,00030280,16,16,i4,./jpn_font_static/,
1542,jpn_font_static,00030300,16,16,i4,./jpn_font_static/,
1543,jpn_font_static,00030380,16,16,i4,./jpn_font_static/,
1544,jpn_font_static,00030400,16,16,i4,./jpn_font_static/,
1545,jpn_font_static,00030480,16,16,i4,./jpn_font_static/,
1546,jpn_font_static,00030500,16,16,i4,./jpn_font_static/,
1547,jpn_font_static,00030580,16,16,i4,./jpn_font_static/,
1548,jpn_font_static,00030600,16,16,i4,./jpn_font_static/,
1549,jpn_font_static,00030680,16,16,i4,./jpn_font_static/,
1550,jpn_font_static,00030700,16,16,i4,./jpn_font_static/,
1551,jpn_font_static,00030780,16,16,i4,./jpn_font_static/,
1552,jpn_font_static,00030800,16,16,i4,./jpn_font_static/,
1553,jpn_font_static,00030880,16,16,i4,./jpn_font_static/,
1554,jpn_font_static,00030900,16,16,i4,./jpn_font_static/,
1555,jpn_font_static,00030980,16,16,i4,./jpn_font_static/,
1556,jpn_font_static,00030A00,16,16,i4,./jpn_font_static/,
1557,jpn_font_static,00030A80,16,16,i4,./jpn_font_static/,
1558,jpn_font_static,00030B00,16,16,i4,./jpn_font_static/,
1559,jpn_font_static,00030B80,16,16,i4,./jpn_font_static/,
1560,jpn_font_static,00030C00,16,16,i4,./jpn_font_static/,
1561,jpn_font_static,00030C80,16,16,i4,./jpn_font_static/,
1562,jpn_font_static,00030D00,16,16,i4,./jpn_font_static/,
1563,jpn_font_static,00030D80,16,16,i4,./jpn_font_static/,
1564,jpn_font_static,00030E00,16,16,i4,./jpn_font_static/,
1565,jpn_font_static,00030E80,16,16,i4,./jpn_font_static/,
1566,jpn_font_static,00030F00,16,16,i4,./jpn_font_static/,
1567,jpn_font_static,00030F80,16,16,i4,./jpn_font_static/,
1568,jpn_font_static,00031000,16,16,i4,./jpn_font_static/,
1569,jpn_font_static,00031080,16,16,i4,./jpn_font_static/,
1570,jpn_font_static,00031100,16,16,i4,./jpn_font_static/,
1571,jpn_font_static,00031180,16,16,i4,./jpn_font_static/,
1572,jpn_font_static,00031200,16,16,i4,./jpn_font_static/,
1573,jpn_font_static,00031280,16,16,i4,./jpn_font_static/,
1574,jpn_font_static,00031300,16,16,i4,./jpn_font_static/,
1575,jpn_font_static,00031380,16,16,i4,./jpn_font_static/,
1576,jpn_font_static,00031400,16,16,i4,./jpn_font_static/,
1577,jpn_font_static,00031480,16,16,i4,./jpn_font_static/,
1578,jpn_font_static,00031500,16,16,i4,./jpn_font_static/,
1579,jpn_font_static,00031580,16,16,i4,./jpn_font_static/,
1580,jpn_font_static,00031600,16,16,i4,./jpn_font_static/,
1581,jpn_font_static,00031680,16,16,i4,./jpn_font_static/,
1582,jpn_font_static,00031700,16,16,i4,./jpn_font_static/,
1583,jpn_font_static,00031780,16,16,i4,./jpn_font_static/,
1584,jpn_font_static,00031800,16,16,i4,./jpn_font_static/,
1585,jpn_font_static,00031880,16,16,i4,./jpn_font_static/,
1586,jpn_font_static,00031900,16,16,i4,./jpn_font_static/,
1587,jpn_font_static,00031980,16,16,i4,./jpn_font_static/,
1588,jpn_font_static,00031A00,16,16,i4,./jpn_font_static/,
1589,jpn_font_static,00031A80,16,16,i4,./jpn_font_static/,
1590,jpn_font_static,00031B00,16,16,i4,./jpn_font_static/,
1591,jpn_font_static,00031B80,16,16,i4,./jpn_font_static/,
1592,jpn_font_static,00031C00,16,16,i4,./jpn_font_static/,
1593,jpn_font_static,00031C80,16,16,i4,./jpn_font_static/,
1594,jpn_font_static,00031D00,16,16,i4,./jpn_font_static/,
1595,jpn_font_static,00031D80,16,16,i4,./jpn_font_static/,
1596,jpn_font_static,00031E00,16,16,i4,./jpn_font_static/,
1597,jpn_font_static,00031E80,16,16,i4,./jpn_font_static/,
1598,jpn_font_static,00031F00,16,16,i4,./jpn_font_static/,
1599,jpn_font_static,00031F80,16,16,i4,./jpn_font_static/,
1600,jpn_font_static,00032000,16,16,i4,./jpn_font_static/,
1601,jpn_font_static,00032080,16,16,i4,./jpn_font_static/,
1602,jpn_font_static,00032100,16,16,i4,./jpn_font_static/,
1603,jpn_font_static,00032180,16,16,i4,./jpn_font_static/,
1604,jpn_font_static,00032200,16,16,i4,./jpn_font_static/,
1605,jpn_font_static,00032280,16,16,i4,./jpn_font_static/,
1606,jpn_font_static,00032300,16,16,i4,./jpn_font_static/,
1607,jpn_font_static,00032380,16,16,i4,./jpn_font_static/,
1608,jpn_font_static,00032400,16,16,i4,./jpn_font_static/,
1609,jpn_font_static,00032480,16,16,i4,./jpn_font_static/,
1610,jpn_font_static,00032500,16,16,i4,./jpn_font_static/,
1611,jpn_font_static,00032580,16,16,i4,./jpn_font_static/,
1612,jpn_font_static,00032600,16,16,i4,./jpn_font_static/,
1613,jpn_font_static,00032680,16,16,i4,./jpn_font_static/,
1614,jpn_font_static,00032700,16,16,i4,./jpn_font_static/,
1615,jpn_font_static,00032780,16,16,i4,./jpn_font_static/,
1616,jpn_font_static,00032800,16,16,i4,./jpn_font_static/,
1617,jpn_font_static,00032880,16,16,i4,./jpn_font_static/,
1618,jpn_font_static,00032900,16,16,i4,./jpn_font_static/,
1619,jpn_font_static,00032980,16,16,i4,./jpn_font_static/,
1620,jpn_font_static,00032A00,16,16,i4,./jpn_font_static/,
1621,jpn_font_static,00032A80,16,16,i4,./jpn_font_static/,
1622,jpn_font_static,00032B00,16,16,i4,./jpn_font_static/,
1623,jpn_font_static,00032B80,16,16,i4,./jpn_font_static/,
1624,jpn_font_static,00032C00,16,16,i4,./jpn_font_static/,
1625,jpn_font_static,00032C80,16,16,i4,./jpn_font_static/,
1626,jpn_font_static,00032D00,16,16,i4,./jpn_font_static/,
1627,jpn_font_static,00032D80,16,16,i4,./jpn_font_static/,
1628,jpn_font_static,00032E00,16,16,i4,./jpn_font_static/,
1629,jpn_font_static,00032E80,16,16,i4,./jpn_font_static/,
1630,jpn_font_static,00032F00,16,16,i4,./jpn_font_static/,
1631,jpn_font_static,00032F80,16,16,i4,./jpn_font_static/,
1632,jpn_font_static,00033000,16,16,i4,./jpn_font_static/,
1633,jpn_font_static,00033080,16,16,i4,./jpn_font_static/,
1634,jpn_font_static,00033100,16,16,i4,./jpn_font_static/,
1635,jpn_font_static,00033180,16,16,i4,./jpn_font_static/,
1636,jpn_font_static,00033200,16,16,i4,./jpn_font_static/,
1637,jpn_font_static,00033280,16,16,i4,./jpn_font_static/,
1638,jpn_font_static,00033300,16,16,i4,./jpn_font_static/,
1639,jpn_font_static,00033380,16,16,i4,./jpn_font_static/,
1640,jpn_font_static,00033400,16,16,i4,./jpn_font_static/,
1641,jpn_font_static,00033480,16,16,i4,./jpn_font_static/,
1642,jpn_font_static,00033500,16,16,i4,./jpn_font_static/,
1643,jpn_font_static,00033580,16,16,i4,./jpn_font_static/,
1644,jpn_font_static,00033600,16,16,i4,./jpn_font_static/,
1645,jpn_font_static,00033680,16,16,i4,./jpn_font_static/,
1646,jpn_font_static,00033700,16,16,i4,./jpn_font_static/,
1647,jpn_font_static,00033780,16,16,i4,./jpn_font_static/,
1648,jpn_font_static,00033800,16,16,i4,./jpn_font_static/,
1649,jpn_font_static,00033880,16,16,i4,./jpn_font_static/,
1650,jpn_font_static,00033900,16,16,i4,./jpn_font_static/,
1651,jpn_font_static,00033980,16,16,i4,./jpn_font_static/,
1652,jpn_font_static,00033A00,16,16,i4,./jpn_font_static/,
1653,jpn_font_static,00033A80,16,16,i4,./jpn_font_static/,
1654,jpn_font_static,00033B00,16,16,i4,./jpn_font_static/,
1655,jpn_font_static,00033B80,16,16,i4,./jpn_font_static/,
1656,jpn_font_static,00033C00,16,16,i4,./jpn_font_static/,
1657,jpn_font_static,00033C80,16,16,i4,./jpn_font_static/,
1658,jpn_font_static,00033D00,16,16,i4,./jpn_font_static/,
1659,jpn_font_static,00033D80,16,16,i4,./jpn_font_static/,
1660,jpn_font_static,00033E00,16,16,i4,./jpn_font_static/,
1661,jpn_font_static,00033E80,16,16,i4,./jpn_font_static/,
1662,jpn_font_static,00033F00,16,16,i4,./jpn_font_static/,
1663,jpn_font_static,00033F80,16,16,i4,./jpn_font_static/,
1664,jpn_font_static,00034000,16,16,i4,./jpn_font_static/,
1665,jpn_font_static,00034080,16,16,i4,./jpn_font_static/,
1666,jpn_font_static,00034100,16,16,i4,./jpn_font_static/,
1667,jpn_font_static,00034180,16,16,i4,./jpn_font_static/,
1668,jpn_font_static,00034200,16,16,i4,./jpn_font_static/,
1669,jpn_font_static,00034280,16,16,i4,./jpn_font_static/,
1670,jpn_font_static,00034300,16,16,i4,./jpn_font_static/,
1671,jpn_font_static,00034380,16,16,i4,./jpn_font_static/,
1672,jpn_font_static,00034400,16,16,i4,./jpn_font_static/,
1673,jpn_font_static,00034480,16,16,i4,./jpn_font_static/,
1674,jpn_font_static,00034500,16,16,i4,./jpn_font_static/,
1675,jpn_font_static,00034580,16,16,i4,./jpn_font_static/,
1676,jpn_font_static,00034600,16,16,i4,./jpn_font_static/,
1677,jpn_font_static,00034680,16,16,i4,./jpn_font_static/,
1678,jpn_font_static,00034700,16,16,i4,./jpn_font_static/,
1679,jpn_font_static,00034780,16,16,i4,./jpn_font_static/,
1680,jpn_font_static,00034800,16,16,i4,./jpn_font_static/,
1681,jpn_font_static,00034880,16,16,i4,./jpn_font_static/,
1682,jpn_font_static,00034900,16,16,i4,./jpn_font_static/,
1683,jpn_font_static,00034980,16,16,i4,./jpn_font_static/,
1684,jpn_font_static,00034A00,16,16,i4,./jpn_font_static/,
1685,jpn_font_static,00034A80,16,16,i4,./jpn_font_static/,
1686,jpn_font_static,00034B00,16,16,i4,./jpn_font_static/,
1687,jpn_font_static,00034B80,16,16,i4,./jpn_font_static/,
1688,jpn_font_static,00034C00,16,16,i4,./jpn_font_static/,
1689,jpn_font_static,00034C80,16,16,i4,./jpn_font_static/,
1690,jpn_font_static,00034D00,16,16,i4,./jpn_font_static/,
1691,jpn_font_static,00034D80,16,16,i4,./jpn_font_static/,
1692,jpn_font_static,00034E00,16,16,i4,./jpn_font_static/,
1693,jpn_font_static,00034E80,16,16,i4,./jpn_font_static/,
1694,jpn_font_static,00034F00,16,16,i4,./jpn_font_static/,
1695,jpn_font_static,00034F80,16,16,i4,./jpn_font_static/,
1696,jpn_font_static,00035000,16,16,i4,./jpn_font_static/,
1697,jpn_font_static,00035080,16,16,i4,./jpn_font_static/,
1698,jpn_font_static,00035100,16,16,i4,./jpn_font_static/,
1699,jpn_font_static,00035180,16,16,i4,./jpn_font_static/,
1700,jpn_font_static,00035200,16,16,i4,./jpn_font_static/,
1701,jpn_font_static,00035280,16,16,i4,./jpn_font_static/,
1702,jpn_font_static,00035300,16,16,i4,./jpn_font_static/,
1703,jpn_font_static,00035380,16,16,i4,./jpn_font_static/,
1704,jpn_font_static,00035400,16,16,i4,./jpn_font_static/,
1705,jpn_font_static,00035480,16,16,i4,./jpn_font_static/,
1706,jpn_font_static,00035500,16,16,i4,./jpn_font_static/,
1707,jpn_font_static,00035580,16,16,i4,./jpn_font_static/,
1708,jpn_font_static,00035600,16,16,i4,./jpn_font_static/,
1709,jpn_font_static,00035680,16,16,i4,./jpn_font_static/,
1710,jpn_font_static,00035700,16,16,i4,./jpn_font_static/,
1711,jpn_font_static,00035780,16,16,i4,./jpn_font_static/,
1712,jpn_font_static,00035800,16,16,i4,./jpn_font_static/,
1713,jpn_font_static,00035880,16,16,i4,./jpn_font_static/,
1714,jpn_font_static,00035900,16,16,i4,./jpn_font_static/,
1715,jpn_font_static,00035980,16,16,i4,./jpn_font_static/,
1716,jpn_font_static,00035A00,16,16,i4,./jpn_font_static/,
1717,jpn_font_static,00035A80,16,16,i4,./jpn_font_static/,
1718,jpn_font_static,00035B00,16,16,i4,./jpn_font_static/,
1719,jpn_font_static,00035B80,16,16,i4,./jpn_font_static/,
1720,jpn_font_static,00035C00,16,16,i4,./jpn_font_static/,
1721,jpn_font_static,00035C80,16,16,i4,./jpn_font_static/,
1722,jpn_font_static,00035D00,16,16,i4,./jpn_font_static/,
1723,jpn_font_static,00035D80,16,16,i4,./jpn_font_static/,
1724,jpn_font_static,00035E00,16,16,i4,./jpn_font_static/,
1725,jpn_font_static,00035E80,16,16,i4,./jpn_font_static/,
1726,jpn_font_static,00035F00,16,16,i4,./jpn_font_static/,
1727,jpn_font_static,00035F80,16,16,i4,./jpn_font_static/,
1728,jpn_font_static,00036000,16,16,i4,./jpn_font_static/,
1729,jpn_font_static,00036080,16,16,i4,./jpn_font_static/,
1730,jpn_font_static,00036100,16,16,i4,./jpn_font_static/,
1731,jpn_font_static,00036180,16,16,i4,./jpn_font_static/,
1732,jpn_font_static,00036200,16,16,i4,./jpn_font_static/,
1733,jpn_font_static,00036280,16,16,i4,./jpn_font_static/,
1734,jpn_font_static,00036300,16,16,i4,./jpn_font_static/,
1735,jpn_font_static,00036380,16,16,i4,./jpn_font_static/,
1736,jpn_font_static,00036400,16,16,i4,./jpn_font_static/,
1737,jpn_font_static,00036480,16,16,i4,./jpn_font_static/,
1738,jpn_font_static,00036500,16,16,i4,./jpn_font_static/,
1739,jpn_font_static,00036580,16,16,i4,./jpn_font_static/,
1740,jpn_font_static,00036600,16,16,i4,./jpn_font_static/,
1741,jpn_font_static,00036680,16,16,i4,./jpn_font_static/,
1742,jpn_font_static,00036700,16,16,i4,./jpn_font_static/,
1743,jpn_font_static,00036780,16,16,i4,./jpn_font_static/,
1744,jpn_font_static,00036800,16,16,i4,./jpn_font_static/,
1745,jpn_font_static,00036880,16,16,i4,./jpn_font_static/,
1746,jpn_font_static,00036900,16,16,i4,./jpn_font_static/,
1747,jpn_font_static,00036980,16,16,i4,./jpn_font_static/,
1748,jpn_font_static,00036A00,16,16,i4,./jpn_font_static/,
1749,jpn_font_static,00036A80,16,16,i4,./jpn_font_static/,
1750,jpn_font_static,00036B00,16,16,i4,./jpn_font_static/,
1751,jpn_font_static,00036B80,16,16,i4,./jpn_font_static/,
1752,jpn_font_static,00036C00,16,16,i4,./jpn_font_static/,
1753,jpn_font_static,00036C80,16,16,i4,./jpn_font_static/,
1754,jpn_font_static,00036D00,16,16,i4,./jpn_font_static/,
1755,jpn_font_static,00036D80,16,16,i4,./jpn_font_static/,
